image_path,dataset,foreground_fraction,n_components,largest_component_fraction,sam_score
data\raw\brri_rice_disease_pest\Leaf Scald\LS_294.jpg,brri_rice_disease_pest,0.0734761748286862,1,0.0734761748286862,0.9989303350448608
data\raw\brri_rice_disease_pest\Leaf Scald\LS_295.jpg,brri_rice_disease_pest,0.6769666399939034,1,0.6769666399939034,1.0029096603393555
data\raw\brri_rice_disease_pest\Leaf Scald\LS_296.jpg,brri_rice_disease_pest,0.09524610916357601,1,0.09524610916357601,1.0004661083221436
data\raw\brri_rice_disease_pest\Leaf Scald\LS_297.jpg,brri_rice_disease_pest,0.5705781919054678,1,0.5705781919054678,0.9992682933807373
data\raw\brri_rice_disease_pest\Leaf Scald\LS_298.jpg,brri_rice_disease_pest,0.1322378977628749,1,0.1322378977628749,0.9977011680603027
data\raw\brri_rice_disease_pest\Leaf Scald\LS_299.jpg,brri_rice_disease_pest,0.17288396077833665,1,0.17288396077833665,1.0114856958389282
data\raw\brri_rice_disease_pest\Leaf Scald\LS_3.jpg,brri_rice_disease_pest,0.9190910867681411,1,0.9190910867681411,0.9981482028961182
data\raw\brri_rice_disease_pest\Leaf Scald\LS_30.jpg,brri_rice_disease_pest,0.08087515876063327,1,0.08087515876063327,0.9971016645431519
data\raw\brri_rice_disease_pest\Leaf Scald\LS_300.jpg,brri_rice_disease_pest,0.4926049234534031,1,0.4926049234534031,1.0054965019226074
data\raw\brri_rice_disease_pest\Leaf Scald\LS_301.jpg,brri_rice_disease_pest,0.5326598460600518,1,0.5326598460600518,1.011154294013977
data\raw\brri_rice_disease_pest\Leaf Scald\LS_302.jpg,brri_rice_disease_pest,0.49251310352419175,1,0.49251310352419175,1.0051473379135132
data\raw\brri_rice_disease_pest\Leaf Scald\LS_303.jpg,brri_rice_disease_pest,0.1816708898541889,1,0.1816708898541889,1.0054045915603638
data\raw\brri_rice_disease_pest\Leaf Scald\LS_304.jpg,brri_rice_disease_pest,0.2937200460634388,1,0.2937200460634388,1.0100771188735962
data\raw\brri_rice_disease_pest\Leaf Scald\LS_305.jpg,brri_rice_disease_pest,0.08790823514344262,1,0.08790823514344262,0.9894905090332031
data\raw\brri_rice_disease_pest\Leaf Scald\LS_306.jpg,brri_rice_disease_pest,0.14366821981332703,1,0.14366821981332703,0.999346137046814
data\raw\brri_rice_disease_pest\Leaf Scald\LS_307.jpg,brri_rice_disease_pest,0.195736,1,0.195736,1.0127562284469604
data\raw\brri_rice_disease_pest\Leaf Scald\LS_308.jpg,brri_rice_disease_pest,0.3957671806465817,1,0.3957671806465817,1.0098501443862915
data\raw\brri_rice_disease_pest\Leaf Scald\LS_309.jpg,brri_rice_disease_pest,0.11304541567173025,1,0.11304541567173025,0.9962460994720459
data\raw\brri_rice_disease_pest\Leaf Scald\LS_31.jpg,brri_rice_disease_pest,0.54636,1,0.54636,1.0047318935394287
data\raw\brri_rice_disease_pest\Leaf Scald\LS_310.jpg,brri_rice_disease_pest,0.35038379142745857,1,0.35038379142745857,1.0165115594863892
data\raw\brri_rice_disease_pest\Leaf Scald\LS_311.jpg,brri_rice_disease_pest,0.5176109036562855,1,0.5176109036562855,1.0170586109161377
data\raw\brri_rice_disease_pest\Leaf Scald\LS_312.jpg,brri_rice_disease_pest,0.48704201171908074,1,0.48704201171908074,1.0038247108459473
data\raw\brri_rice_disease_pest\Leaf Scald\LS_313.jpg,brri_rice_disease_pest,0.5660103261697912,1,0.5660103261697912,1.0249563455581665
data\raw\brri_rice_disease_pest\Leaf Scald\LS_314.jpg,brri_rice_disease_pest,0.6104008958661451,1,0.6104008958661451,0.9999959468841553
data\raw\brri_rice_disease_pest\Leaf Scald\LS_315.jpg,brri_rice_disease_pest,0.6936363232230859,1,0.6936363232230859,1.0073596239089966
data\raw\brri_rice_disease_pest\Leaf Scald\LS_316.jpg,brri_rice_disease_pest,0.20868658868058731,1,0.20868658868058731,1.0126250982284546
data\raw\brri_rice_disease_pest\Leaf Scald\LS_317.jpg,brri_rice_disease_pest,0.5839549360863069,1,0.5839549360863069,1.0186413526535034
data\raw\brri_rice_disease_pest\Leaf Scald\LS_318.jpg,brri_rice_disease_pest,0.20414666209419297,1,0.20414666209419297,1.0134425163269043
data\raw\brri_rice_disease_pest\Leaf Scald\LS_319.jpg,brri_rice_disease_pest,0.86596,1,0.86596,1.0049940347671509
data\raw\brri_rice_disease_pest\Leaf Scald\LS_32.jpg,brri_rice_disease_pest,0.6150335003928731,1,0.6150335003928731,1.011846899986267
data\raw\brri_rice_disease_pest\Leaf Scald\LS_320.jpg,brri_rice_disease_pest,0.20975905603820555,1,0.20975905603820555,1.01386559009552
data\raw\brri_rice_disease_pest\Leaf Scald\LS_321.jpg,brri_rice_disease_pest,0.4960754952221525,1,0.4960754952221525,1.007858395576477
data\raw\brri_rice_disease_pest\Leaf Scald\LS_322.jpg,brri_rice_disease_pest,0.5392885994640605,1,0.5392885994640605,0.9983744621276855
data\raw\brri_rice_disease_pest\Leaf Scald\LS_323.jpg,brri_rice_disease_pest,0.08007639432449197,1,0.08007639432449197,0.9668260812759399
data\raw\brri_rice_disease_pest\Leaf Scald\LS_324.jpg,brri_rice_disease_pest,0.15158,1,0.15158,0.9917930364608765
data\raw\brri_rice_disease_pest\Leaf Scald\LS_325.jpg,brri_rice_disease_pest,0.1586309208047209,1,0.1586309208047209,1.0069036483764648
data\raw\brri_rice_disease_pest\Leaf Scald\LS_326.jpg,brri_rice_disease_pest,0.6032949662348417,1,0.6032949662348417,0.996056079864502
data\raw\brri_rice_disease_pest\Leaf Scald\LS_327.jpg,brri_rice_disease_pest,0.1999471744993523,1,0.1999471744993523,1.0083833932876587
data\raw\brri_rice_disease_pest\Leaf Scald\LS_328.jpg,brri_rice_disease_pest,0.35681886018391507,1,0.35681886018391507,1.0095120668411255
data\raw\brri_rice_disease_pest\Leaf Scald\LS_329.jpg,brri_rice_disease_pest,0.26906101548686706,1,0.26906101548686706,1.005002737045288
data\raw\brri_rice_disease_pest\Leaf Scald\LS_33.jpg,brri_rice_disease_pest,0.6685337600975461,1,0.6685337600975461,1.0105023384094238
data\raw\brri_rice_disease_pest\Leaf Scald\LS_330.jpg,brri_rice_disease_pest,0.15132035560251483,1,0.15132035560251483,1.0067800283432007
data\raw\brri_rice_disease_pest\Leaf Scald\LS_331.jpg,brri_rice_disease_pest,0.09603329103767283,1,0.09603329103767283,1.0009562969207764
data\raw\brri_rice_disease_pest\Leaf Scald\LS_332.jpg,brri_rice_disease_pest,0.09304243086250402,1,0.09304243086250402,1.002944827079773
data\raw\brri_rice_disease_pest\Leaf Scald\LS_333.jpg,brri_rice_disease_pest,0.20403579019119714,1,0.20403579019119714,1.0045897960662842
data\raw\brri_rice_disease_pest\Leaf Scald\LS_334.jpg,brri_rice_disease_pest,0.5408056232959068,1,0.5408056232959068,1.00760018825531
data\raw\brri_rice_disease_pest\Leaf Scald\LS_335.jpg,brri_rice_disease_pest,0.6430599480939558,1,0.6430599480939558,1.0150667428970337
data\raw\brri_rice_disease_pest\Leaf Scald\LS_336.jpg,brri_rice_disease_pest,0.09202447331876916,1,0.09202447331876916,1.0005000829696655
data\raw\brri_rice_disease_pest\Leaf Scald\LS_337.jpg,brri_rice_disease_pest,0.12008617842808515,1,0.12008617842808515,1.001359224319458
data\raw\brri_rice_disease_pest\Leaf Scald\LS_338.jpg,brri_rice_disease_pest,0.538304852955937,1,0.538304852955937,1.0166646242141724
data\raw\brri_rice_disease_pest\Leaf Scald\LS_339.jpg,brri_rice_disease_pest,0.5446077248187263,1,0.5446077248187263,1.0083339214324951
data\raw\brri_rice_disease_pest\Leaf Scald\LS_34.jpg,brri_rice_disease_pest,0.5546699492811226,1,0.5546699492811226,0.9994722604751587
data\raw\brri_rice_disease_pest\Leaf Scald\LS_340.jpg,brri_rice_disease_pest,0.6152764423076923,1,0.6152764423076923,1.0030522346496582
data\raw\brri_rice_disease_pest\Leaf Scald\LS_341.jpg,brri_rice_disease_pest,0.5259918811876739,1,0.5259918811876739,1.030778169631958
data\raw\brri_rice_disease_pest\Leaf Scald\LS_342.jpg,brri_rice_disease_pest,0.20242536918491422,1,0.20242536918491422,1.0021497011184692
data\raw\brri_rice_disease_pest\Leaf Scald\LS_343.jpg,brri_rice_disease_pest,0.16916432750766314,1,0.16916432750766314,0.9839315414428711
data\raw\brri_rice_disease_pest\Leaf Scald\LS_344.jpg,brri_rice_disease_pest,0.18259517519348337,1,0.18259517519348337,1.0013976097106934
data\raw\brri_rice_disease_pest\Leaf Scald\LS_345.jpg,brri_rice_disease_pest,0.5290008086504429,1,0.5290008086504429,1.0287554264068604
data\raw\brri_rice_disease_pest\Leaf Scald\LS_346.jpg,brri_rice_disease_pest,0.5010481231688936,1,0.5010481231688936,1.0104261636734009
data\raw\brri_rice_disease_pest\Leaf Scald\LS_347.jpg,brri_rice_disease_pest,0.5470845717116293,1,0.5470845717116293,1.0043545961380005
data\raw\brri_rice_disease_pest\Leaf Scald\LS_348.jpg,brri_rice_disease_pest,0.182870046990094,1,0.182870046990094,1.0032333135604858
data\raw\brri_rice_disease_pest\Leaf Scald\LS_349.jpg,brri_rice_disease_pest,0.5245246532540772,1,0.5245246532540772,1.024949550628662
data\raw\brri_rice_disease_pest\Leaf Scald\LS_35.jpg,brri_rice_disease_pest,0.276128,1,0.276128,0.9919551610946655
data\raw\brri_rice_disease_pest\Leaf Scald\LS_350.jpg,brri_rice_disease_pest,0.12886384612779217,1,0.12886384612779217,1.0033020973205566
data\raw\brri_rice_disease_pest\Leaf Scald\LS_351.jpg,brri_rice_disease_pest,0.15050291918576097,1,0.15050291918576097,1.0071974992752075
data\raw\brri_rice_disease_pest\Leaf Scald\LS_352.jpg,brri_rice_disease_pest,0.11124628792092091,1,0.11124628792092091,1.002191185951233
data\raw\brri_rice_disease_pest\Leaf Scald\LS_353.jpg,brri_rice_disease_pest,0.19604639790682316,1,0.19604639790682316,0.99147629737854
data\raw\brri_rice_disease_pest\Leaf Scald\LS_354.jpg,brri_rice_disease_pest,0.09943068746059269,1,0.09943068746059269,0.9980032444000244
data\raw\brri_rice_disease_pest\Leaf Scald\LS_355.jpg,brri_rice_disease_pest,0.06888,1,0.06888,0.9971432685852051
data\raw\brri_rice_disease_pest\Leaf Scald\LS_356.jpg,brri_rice_disease_pest,0.09229278861623398,1,0.09229278861623398,1.0043243169784546
data\raw\brri_rice_disease_pest\Leaf Scald\LS_357.jpg,brri_rice_disease_pest,0.4979497219529616,1,0.4979497219529616,1.0008100271224976
data\raw\brri_rice_disease_pest\Leaf Scald\LS_358.jpg,brri_rice_disease_pest,0.13872244872902165,1,0.13872244872902165,1.0109179019927979
data\raw\brri_rice_disease_pest\Leaf Scald\LS_359.jpg,brri_rice_disease_pest,0.9439026201161563,1,0.9439026201161563,1.0000582933425903
data\raw\brri_rice_disease_pest\Leaf Scald\LS_36.jpg,brri_rice_disease_pest,0.615764,1,0.615764,1.0063008069992065
data\raw\brri_rice_disease_pest\Leaf Scald\LS_360.jpg,brri_rice_disease_pest,0.19639459151488972,1,0.19639459151488972,1.0118037462234497
data\raw\brri_rice_disease_pest\Leaf Scald\LS_361.jpg,brri_rice_disease_pest,0.5134885328286677,1,0.5134885328286677,1.0021204948425293
data\raw\brri_rice_disease_pest\Leaf Scald\LS_362.jpg,brri_rice_disease_pest,0.14490481422208673,1,0.14490481422208673,1.0061763525009155
data\raw\brri_rice_disease_pest\Leaf Scald\LS_363.jpg,brri_rice_disease_pest,0.04121237169864903,1,0.04121237169864903,0.9525755643844604
data\raw\brri_rice_disease_pest\Leaf Scald\LS_364.jpg,brri_rice_disease_pest,0.5320245156564887,1,0.5320245156564887,1.0223585367202759
data\raw\brri_rice_disease_pest\Leaf Scald\LS_365.jpg,brri_rice_disease_pest,0.5732125014818202,1,0.5732125014818202,0.9997802972793579
data\raw\brri_rice_disease_pest\Leaf Scald\LS_366.jpg,brri_rice_disease_pest,0.5194740279259598,1,0.5194740279259598,1.0008816719055176
data\raw\brri_rice_disease_pest\Leaf Scald\LS_367.jpg,brri_rice_disease_pest,0.22648668902098257,1,0.22648668902098257,1.0178792476654053
data\raw\brri_rice_disease_pest\Leaf Scald\LS_368.jpg,brri_rice_disease_pest,0.3019320401749692,1,0.3019320401749692,0.9379642009735107
data\raw\brri_rice_disease_pest\Leaf Scald\LS_369.jpg,brri_rice_disease_pest,0.19624287240682556,1,0.19624287240682556,0.9847577810287476
data\raw\brri_rice_disease_pest\Leaf Scald\LS_37.jpg,brri_rice_disease_pest,0.6272170422170422,1,0.6272170422170422,1.0078727006912231
data\raw\brri_rice_disease_pest\Leaf Scald\LS_370.jpg,brri_rice_disease_pest,0.5733427870980147,1,0.5733427870980147,1.0131257772445679
data\raw\brri_rice_disease_pest\Leaf Scald\LS_371.jpg,brri_rice_disease_pest,0.6299842080306186,1,0.6299842080306186,1.0032309293746948
data\raw\brri_rice_disease_pest\Leaf Scald\LS_372.jpg,brri_rice_disease_pest,0.491916,1,0.491916,1.00676429271698
data\raw\brri_rice_disease_pest\Leaf Scald\LS_373.jpg,brri_rice_disease_pest,0.6872053480390045,1,0.6872053480390045,1.0124298334121704
data\raw\brri_rice_disease_pest\Leaf Scald\LS_374.jpg,brri_rice_disease_pest,0.5500600067258348,1,0.5500600067258348,1.0057554244995117
data\raw\brri_rice_disease_pest\Leaf Scald\LS_375.jpg,brri_rice_disease_pest,0.5960787332174249,1,0.5960787332174249,0.9998973608016968
data\raw\brri_rice_disease_pest\Leaf Scald\LS_376.jpg,brri_rice_disease_pest,0.690676672210198,1,0.690676672210198,1.0048853158950806
data\raw\brri_rice_disease_pest\Leaf Scald\LS_377.jpg,brri_rice_disease_pest,0.7297929533102767,1,0.7297929533102767,0.9987633228302002
data\raw\brri_rice_disease_pest\Leaf Scald\LS_378.jpg,brri_rice_disease_pest,0.5586491197988112,1,0.5586491197988112,1.012725591659546
data\raw\brri_rice_disease_pest\Leaf Scald\LS_379.jpg,brri_rice_disease_pest,0.5009144423324052,1,0.5009144423324052,1.0055017471313477
data\raw\brri_rice_disease_pest\Leaf Scald\LS_38.jpg,brri_rice_disease_pest,0.04698,1,0.04698,0.9943914413452148
data\raw\brri_rice_disease_pest\Leaf Scald\LS_380.jpg,brri_rice_disease_pest,0.4978844308146365,1,0.4978844308146365,1.0285948514938354
data\raw\brri_rice_disease_pest\Leaf Scald\LS_381.jpg,brri_rice_disease_pest,0.10162053479476947,1,0.10162053479476947,0.9818930625915527
data\raw\brri_rice_disease_pest\Leaf Scald\LS_382.jpg,brri_rice_disease_pest,0.6031852507842516,1,0.6031852507842516,1.001887321472168
data\raw\brri_rice_disease_pest\Leaf Scald\LS_383.jpg,brri_rice_disease_pest,0.5146177688569681,1,0.5146177688569681,1.0038055181503296
data\raw\brri_rice_disease_pest\Leaf Scald\LS_384.jpg,brri_rice_disease_pest,0.5294637524592468,1,0.5294637524592468,0.9916521310806274
data\raw\brri_rice_disease_pest\Leaf Scald\LS_385.jpg,brri_rice_disease_pest,0.6917064650638045,1,0.6917064650638045,1.0026545524597168
data\raw\brri_rice_disease_pest\Leaf Scald\LS_386.jpg,brri_rice_disease_pest,0.1520755313902705,1,0.1520755313902705,1.009325623512268
data\raw\brri_rice_disease_pest\Leaf Scald\LS_387.jpg,brri_rice_disease_pest,0.530204,1,0.530204,1.009499430656433
data\raw\brri_rice_disease_pest\Leaf Scald\LS_388.jpg,brri_rice_disease_pest,0.9196146949990686,1,0.9196146949990686,1.005940556526184
data\raw\brri_rice_disease_pest\Leaf Scald\LS_389.jpg,brri_rice_disease_pest,0.5470059823197684,1,0.5470059823197684,1.0076396465301514
data\raw\brri_rice_disease_pest\Leaf Scald\LS_39.jpg,brri_rice_disease_pest,0.5460658515108104,1,0.5460658515108104,1.0096538066864014
data\raw\brri_rice_disease_pest\Leaf Scald\LS_390.jpg,brri_rice_disease_pest,0.573193151693939,1,0.573193151693939,1.0009791851043701
data\raw\brri_rice_disease_pest\Leaf Scald\LS_391.jpg,brri_rice_disease_pest,0.5696947662111128,1,0.5696947662111128,1.0125397443771362
data\raw\brri_rice_disease_pest\Leaf Scald\LS_392.jpg,brri_rice_disease_pest,0.10981901683347728,1,0.10981901683347728,0.9997560977935791
data\raw\brri_rice_disease_pest\Leaf Scald\LS_393.jpg,brri_rice_disease_pest,0.1415607128329547,1,0.1415607128329547,1.0056366920471191
data\raw\brri_rice_disease_pest\Leaf Scald\LS_394.jpg,brri_rice_disease_pest,0.5474324335094725,1,0.5474324335094725,1.0082275867462158
data\raw\brri_rice_disease_pest\Leaf Scald\LS_395.jpg,brri_rice_disease_pest,0.17370637098003353,1,0.17370637098003353,1.0040186643600464
data\raw\brri_rice_disease_pest\Leaf Scald\LS_396.jpg,brri_rice_disease_pest,0.735794901268438,1,0.735794901268438,1.0137442350387573
data\raw\brri_rice_disease_pest\Leaf Scald\LS_397.jpg,brri_rice_disease_pest,0.6415257349828108,1,0.6415257349828108,1.0065715312957764
data\raw\brri_rice_disease_pest\Leaf Scald\LS_398.jpg,brri_rice_disease_pest,0.24567176084552492,1,0.24567176084552492,1.012349247932434
data\raw\brri_rice_disease_pest\Leaf Scald\LS_399.jpg,brri_rice_disease_pest,0.5656748610117125,1,0.5656748610117125,1.0011043548583984
data\raw\brri_rice_disease_pest\Leaf Scald\LS_4.jpg,brri_rice_disease_pest,0.11457371846939982,1,0.11457371846939982,1.0063512325286865
data\raw\brri_rice_disease_pest\Leaf Scald\LS_40.jpg,brri_rice_disease_pest,0.148716,1,0.148716,0.9873862266540527
data\raw\brri_rice_disease_pest\Leaf Scald\LS_400.jpg,brri_rice_disease_pest,0.14563037689037917,1,0.14563037689037917,1.000046968460083
data\raw\brri_rice_disease_pest\Leaf Scald\LS_401.jpg,brri_rice_disease_pest,0.1682682421136925,1,0.1682682421136925,1.0108377933502197
data\raw\brri_rice_disease_pest\Leaf Scald\LS_402.jpg,brri_rice_disease_pest,0.5741955546749195,1,0.5741955546749195,1.0082342624664307
data\raw\brri_rice_disease_pest\Leaf Scald\LS_403.jpg,brri_rice_disease_pest,0.6675894395256601,1,0.6675894395256601,1.0314234495162964
data\raw\brri_rice_disease_pest\Leaf Scald\LS_404.jpg,brri_rice_disease_pest,0.4970360950227777,1,0.4970360950227777,1.0086017847061157
data\raw\brri_rice_disease_pest\Leaf Scald\LS_405.jpg,brri_rice_disease_pest,0.5473912555674101,1,0.5473912555674101,1.0113295316696167
data\raw\brri_rice_disease_pest\Leaf Scald\LS_406.jpg,brri_rice_disease_pest,0.49765495632005774,1,0.49765495632005774,0.9910627603530884
data\raw\brri_rice_disease_pest\Leaf Scald\LS_407.jpg,brri_rice_disease_pest,0.59088913224236,1,0.59088913224236,1.0024219751358032
data\raw\brri_rice_disease_pest\Leaf Scald\LS_408.jpg,brri_rice_disease_pest,0.5352945752679977,1,0.5352945752679977,1.014113187789917
data\raw\brri_rice_disease_pest\Leaf Scald\LS_409.jpg,brri_rice_disease_pest,0.5149956202817,1,0.5149956202817,1.002009391784668
data\raw\brri_rice_disease_pest\Leaf Scald\LS_41.jpg,brri_rice_disease_pest,0.5179936611702842,1,0.5179936611702842,0.9966704845428467
data\raw\brri_rice_disease_pest\Leaf Scald\LS_410.jpg,brri_rice_disease_pest,0.5542539080960539,1,0.5542539080960539,1.004106879234314
data\raw\brri_rice_disease_pest\Leaf Scald\LS_411.jpg,brri_rice_disease_pest,0.10084738945621433,1,0.10084738945621433,0.9985524415969849
data\raw\brri_rice_disease_pest\Leaf Scald\LS_412.jpg,brri_rice_disease_pest,0.6292368464205397,1,0.6292368464205397,1.004945993423462
data\raw\brri_rice_disease_pest\Leaf Scald\LS_413.jpg,brri_rice_disease_pest,0.20158743100017015,1,0.20158743100017015,0.998751163482666
data\raw\brri_rice_disease_pest\Leaf Scald\LS_414.jpg,brri_rice_disease_pest,0.1540293866111196,1,0.1540293866111196,1.0063157081604004
data\raw\brri_rice_disease_pest\Leaf Scald\LS_415.jpg,brri_rice_disease_pest,0.10498907686836356,1,0.10498907686836356,0.9972242116928101
data\raw\brri_rice_disease_pest\Leaf Scald\LS_416.jpg,brri_rice_disease_pest,0.05127680008713374,1,0.05127680008713374,0.9943994283676147
data\raw\brri_rice_disease_pest\Leaf Scald\LS_417.jpg,brri_rice_disease_pest,0.05394725823612863,1,0.05394725823612863,0.9870851039886475
data\raw\brri_rice_disease_pest\Leaf Scald\LS_418.jpg,brri_rice_disease_pest,0.5448743391127127,1,0.5448743391127127,1.0114716291427612
data\raw\brri_rice_disease_pest\Leaf Scald\LS_419.jpg,brri_rice_disease_pest,0.543857330513905,1,0.543857330513905,0.9912052154541016
data\raw\brri_rice_disease_pest\Leaf Scald\LS_42.jpg,brri_rice_disease_pest,0.592496,1,0.592496,0.9990994930267334
data\raw\brri_rice_disease_pest\Leaf Scald\LS_420.jpg,brri_rice_disease_pest,0.577535567644969,1,0.577535567644969,0.9963738918304443
data\raw\brri_rice_disease_pest\Leaf Scald\LS_421.jpg,brri_rice_disease_pest,0.08733819337783554,1,0.08733819337783554,0.9952125549316406
data\raw\brri_rice_disease_pest\Leaf Scald\LS_43.jpg,brri_rice_disease_pest,0.11886275970559407,1,0.11886275970559407,0.9953265190124512
data\raw\brri_rice_disease_pest\Leaf Scald\LS_44.jpg,brri_rice_disease_pest,0.510608,1,0.510608,0.9993644952774048
data\raw\brri_rice_disease_pest\Leaf Scald\LS_45.jpg,brri_rice_disease_pest,0.16662697505461566,1,0.16662697505461566,1.0103530883789062
data\raw\brri_rice_disease_pest\Leaf Scald\LS_46.jpg,brri_rice_disease_pest,0.10163143109959526,1,0.10163143109959526,1.0016453266143799
data\raw\brri_rice_disease_pest\Leaf Scald\LS_47.jpg,brri_rice_disease_pest,0.06313411950614367,1,0.06313411950614367,0.9828224182128906
data\raw\brri_rice_disease_pest\Leaf Scald\LS_48.jpg,brri_rice_disease_pest,0.5314441196651883,1,0.5314441196651883,1.0046794414520264
data\raw\brri_rice_disease_pest\Leaf Scald\LS_49.jpg,brri_rice_disease_pest,0.587212,1,0.587212,1.0022225379943848
data\raw\brri_rice_disease_pest\Leaf Scald\LS_5.jpg,brri_rice_disease_pest,0.5764244616783679,1,0.5764244616783679,1.0157115459442139
data\raw\brri_rice_disease_pest\Leaf Scald\LS_50.jpg,brri_rice_disease_pest,0.5262430403768904,1,0.5262430403768904,1.003275990486145
data\raw\brri_rice_disease_pest\Leaf Scald\LS_51.jpg,brri_rice_disease_pest,0.16051682692307692,1,0.16051682692307692,1.0132277011871338
data\raw\brri_rice_disease_pest\Leaf Scald\LS_52.jpg,brri_rice_disease_pest,0.5255959075025098,1,0.5255959075025098,0.9973146915435791
data\raw\brri_rice_disease_pest\Leaf Scald\LS_53.jpg,brri_rice_disease_pest,0.512012,1,0.512012,0.9980566501617432
data\raw\brri_rice_disease_pest\Leaf Scald\LS_54.jpg,brri_rice_disease_pest,0.5415726717568525,1,0.5415726717568525,0.998455286026001
data\raw\brri_rice_disease_pest\Leaf Scald\LS_55.jpg,brri_rice_disease_pest,0.19918,1,0.19918,1.0115693807601929
data\raw\brri_rice_disease_pest\Leaf Scald\LS_56.jpg,brri_rice_disease_pest,0.061259797930942814,1,0.061259797930942814,0.9877800941467285
data\raw\brri_rice_disease_pest\Leaf Scald\LS_57.jpg,brri_rice_disease_pest,0.5312698458060255,1,0.5312698458060255,1.0023107528686523
data\raw\brri_rice_disease_pest\Leaf Scald\LS_58.jpg,brri_rice_disease_pest,0.19740939073187783,1,0.19740939073187783,1.007179617881775
data\raw\brri_rice_disease_pest\Leaf Scald\LS_59.jpg,brri_rice_disease_pest,0.5014651497061762,1,0.5014651497061762,0.9719892740249634
data\raw\brri_rice_disease_pest\Leaf Scald\LS_6.jpg,brri_rice_disease_pest,0.5065794625602582,1,0.5065794625602582,1.001596450805664
data\raw\brri_rice_disease_pest\Leaf Scald\LS_60.jpg,brri_rice_disease_pest,0.5560536858974359,1,0.5560536858974359,1.0036262273788452
data\raw\brri_rice_disease_pest\Leaf Scald\LS_61.jpg,brri_rice_disease_pest,0.6879891583269181,1,0.6879891583269181,0.9980214834213257
data\raw\brri_rice_disease_pest\Leaf Scald\LS_62.jpg,brri_rice_disease_pest,0.050765098082433326,1,0.050765098082433326,0.9769374132156372
data\raw\brri_rice_disease_pest\Leaf Scald\LS_63.jpg,brri_rice_disease_pest,0.1875,1,0.1875,1.012143850326538
data\raw\brri_rice_disease_pest\Leaf Scald\LS_64.jpg,brri_rice_disease_pest,0.5140190382166979,1,0.5140190382166979,1.0022772550582886
data\raw\brri_rice_disease_pest\Leaf Scald\LS_65.jpg,brri_rice_disease_pest,0.5547986375475856,1,0.5547986375475856,0.9970930814743042
data\raw\brri_rice_disease_pest\Leaf Scald\LS_66.jpg,brri_rice_disease_pest,0.07091522222222223,1,0.07091522222222223,0.987937331199646
data\raw\brri_rice_disease_pest\Leaf Scald\LS_67.jpg,brri_rice_disease_pest,0.09285946082378818,1,0.09285946082378818,0.9952349662780762
data\raw\brri_rice_disease_pest\Leaf Scald\LS_68.jpg,brri_rice_disease_pest,0.5297660629307863,1,0.5297660629307863,1.009726881980896
data\raw\brri_rice_disease_pest\Leaf Scald\LS_69.jpg,brri_rice_disease_pest,0.5067303333333333,1,0.5067303333333333,1.0146427154541016
data\raw\brri_rice_disease_pest\Leaf Scald\LS_7.jpg,brri_rice_disease_pest,0.10225753928402646,1,0.10225753928402646,1.00661039352417
data\raw\brri_rice_disease_pest\Leaf Scald\LS_70.jpg,brri_rice_disease_pest,0.18503973258071618,1,0.18503973258071618,1.0083091259002686
data\raw\brri_rice_disease_pest\Leaf Scald\LS_71.jpg,brri_rice_disease_pest,0.5052480249453843,1,0.5052480249453843,0.9901447296142578
data\raw\brri_rice_disease_pest\Leaf Scald\LS_72.jpg,brri_rice_disease_pest,0.10060354691075515,1,0.10060354691075515,1.0108286142349243
data\raw\brri_rice_disease_pest\Leaf Scald\LS_73.jpg,brri_rice_disease_pest,0.124216,1,0.124216,1.0088642835617065
data\raw\brri_rice_disease_pest\Leaf Scald\LS_74.jpg,brri_rice_disease_pest,0.9396661109813332,1,0.9396661109813332,0.9966796636581421
data\raw\brri_rice_disease_pest\Leaf Scald\LS_75.jpg,brri_rice_disease_pest,0.9333024351924588,1,0.9333024351924588,1.0008412599563599
data\raw\brri_rice_disease_pest\Leaf Scald\LS_76.jpg,brri_rice_disease_pest,0.1655,1,0.1655,1.0098063945770264
data\raw\brri_rice_disease_pest\Leaf Scald\LS_77.jpg,brri_rice_disease_pest,0.5395460507369447,1,0.5395460507369447,1.0024932622909546
data\raw\brri_rice_disease_pest\Leaf Scald\LS_78.jpg,brri_rice_disease_pest,0.129104,1,0.129104,1.0082131624221802
data\raw\brri_rice_disease_pest\Leaf Scald\LS_79.jpg,brri_rice_disease_pest,0.1273492142119257,1,0.1273492142119257,1.0206842422485352
data\raw\brri_rice_disease_pest\Leaf Scald\LS_8.jpg,brri_rice_disease_pest,0.5520610140054045,1,0.5520610140054045,0.9988574981689453
data\raw\brri_rice_disease_pest\Leaf Scald\LS_80.jpg,brri_rice_disease_pest,0.6302881038211968,1,0.6302881038211968,1.01876962184906
data\raw\brri_rice_disease_pest\Leaf Scald\LS_81.jpg,brri_rice_disease_pest,0.115256,1,0.115256,1.0095504522323608
data\raw\brri_rice_disease_pest\Leaf Scald\LS_82.jpg,brri_rice_disease_pest,0.9330617403488304,1,0.9330617403488304,1.01153564453125
data\raw\brri_rice_disease_pest\Leaf Scald\LS_83.jpg,brri_rice_disease_pest,0.20615823299293806,1,0.20615823299293806,1.0126962661743164
data\raw\brri_rice_disease_pest\Leaf Scald\LS_84.jpg,brri_rice_disease_pest,0.5436383892789587,1,0.5436383892789587,1.0090440511703491
