image_path,dataset,foreground_fraction,n_components,largest_component_fraction
data\raw\riceleafbd\Bacterial Leaf Blight\311866964_567071142085825_622814194050866011_n.jpg,riceleafbd,0.3009452563210392,1,0.3009452563210392
data\raw\riceleafbd\Bacterial Leaf Blight\311877206_813451169874270_1813155305506983296_n (1).jpg,riceleafbd,0.4377393385552654,1,0.4377393385552654
data\raw\riceleafbd\Bacterial Leaf Blight\311877206_850779099448782_7344538294085096936_n.jpg,riceleafbd,0.4738597996346931,1,0.4738597996346931
data\raw\riceleafbd\Bacterial Leaf Blight\311900983_689802402358732_3634352778830511459_n (1).jpg,riceleafbd,0.13806153401704463,1,0.13806153401704463
data\raw\riceleafbd\Bacterial Leaf Blight\311900983_689802402358732_3634352778830511459_n.jpg,riceleafbd,0.13806153401704463,1,0.13806153401704463
data\raw\riceleafbd\Bacterial Leaf Blight\311903426_838983637128251_2126702621483037354_n.jpg,riceleafbd,0.18046731535141064,1,0.18046731535141064
data\raw\riceleafbd\Bacterial Leaf Blight\311905670_494313549327013_3366459603905626498_n (1).jpg,riceleafbd,0.6471620510008226,1,0.6471620510008226
data\raw\riceleafbd\Bacterial Leaf Blight\311905670_494313549327013_3366459603905626498_n.jpg,riceleafbd,0.6471620510008226,1,0.6471620510008226
data\raw\riceleafbd\Bacterial Leaf Blight\311922711_862621194774744_1639676549932614409_n.jpg,riceleafbd,0.4908122427983539,1,0.4908122427983539
data\raw\riceleafbd\Bacterial Leaf Blight\311950185_1181251602817107_2793916819747041864_n.jpg,riceleafbd,0.05811198772737234,1,0.05811198772737234
data\raw\riceleafbd\Bacterial Leaf Blight\311958416_856690878677156_2200993711463183195_n.jpg,riceleafbd,0.14179809320146128,1,0.14179809320146128
data\raw\riceleafbd\Bacterial Leaf Blight\311994481_1554859204947566_3246896678956371692_n.jpg,riceleafbd,0.5329717291255753,1,0.5329717291255753
data\raw\riceleafbd\Bacterial Leaf Blight\311996253_708829197508056_1204240679350468183_n.jpg,riceleafbd,0.5199394489857705,1,0.5199394489857705
data\raw\riceleafbd\Bacterial Leaf Blight\312005263_671890507987285_3104310052928250043_n.jpg,riceleafbd,0.12168559384006539,1,0.12168559384006539
data\raw\riceleafbd\Bacterial Leaf Blight\312109408_775761866918297_6977507205127226856_n.jpg,riceleafbd,0.12154722770107386,1,0.12154722770107386
data\raw\riceleafbd\Bacterial Leaf Blight\312115862_868821337579765_6672153462436386912_n.jpg,riceleafbd,0.4128290320918972,1,0.4128290320918972
data\raw\riceleafbd\Bacterial Leaf Blight\312117365_3213264032297783_6825796052983078457_n.jpg,riceleafbd,0.40427790637860084,1,0.40427790637860084
data\raw\riceleafbd\Bacterial Leaf Blight\312124793_2094179050769487_8295648045246142761_n (1).jpg,riceleafbd,0.3216865997942387,1,0.3216865997942387
data\raw\riceleafbd\Bacterial Leaf Blight\312124793_2094179050769487_8295648045246142761_n (2).jpg,riceleafbd,0.3216865997942387,1,0.3216865997942387
data\raw\riceleafbd\Bacterial Leaf Blight\312124793_2094179050769487_8295648045246142761_n.jpg,riceleafbd,0.3216865997942387,1,0.3216865997942387
data\raw\riceleafbd\Bacterial Leaf Blight\312134552_1074778793216195_7727199800077020230_n.jpg,riceleafbd,0.2931908831908832,1,0.2931908831908832
data\raw\riceleafbd\Bacterial Leaf Blight\312144415_509177034425217_5689135141004163658_n.jpg,riceleafbd,0.004895982142857143,1,0.004895982142857143
data\raw\riceleafbd\Bacterial Leaf Blight\312156860_1303276270474197_3862165336192323356_n.jpg,riceleafbd,0.21358583513875992,1,0.21358583513875992
data\raw\riceleafbd\Bacterial Leaf Blight\312168283_695866688628163_6057433753176077367_n.jpg,riceleafbd,0.39407552083333336,1,0.39407552083333336
data\raw\riceleafbd\Bacterial Leaf Blight\312183275_656322959375215_4017854485040632635_n.jpg,riceleafbd,0.207796875,1,0.207796875
data\raw\riceleafbd\Bacterial Leaf Blight\312203278_5366371953471241_8735366072359109211_n.jpg,riceleafbd,0.4454262546570239,1,0.4454262546570239
data\raw\riceleafbd\Bacterial Leaf Blight\312203280_1112869256098748_5917544327451324383_n.jpg,riceleafbd,0.09913019079685746,1,0.09913019079685746
data\raw\riceleafbd\Bacterial Leaf Blight\312216982_865720758115042_5955277785360983136_n.jpg,riceleafbd,0.45443789173789173,1,0.45443789173789173
data\raw\riceleafbd\Bacterial Leaf Blight\312240092_427147422938967_679263528616862535_n.jpg,riceleafbd,0.3049934780427439,1,0.3049934780427439
data\raw\riceleafbd\Bacterial Leaf Blight\312262792_903324473966751_5231161925546916462_n.jpg,riceleafbd,0.1745994984372953,1,0.1745994984372953
data\raw\riceleafbd\Bacterial Leaf Blight\312265952_860714698675407_8304289516212089109_n.jpg,riceleafbd,0.2489288888888889,1,0.2489288888888889
data\raw\riceleafbd\Bacterial Leaf Blight\312270228_804664440820807_2302721452737006100_n.jpg,riceleafbd,0.1587962962962963,1,0.1587962962962963
data\raw\riceleafbd\Bacterial Leaf Blight\312305620_840412667306112_5109935503413715418_n.jpg,riceleafbd,0.11278051720359412,1,0.11278051720359412
data\raw\riceleafbd\Bacterial Leaf Blight\312307012_1137047957009667_5775483781927203184_n.jpg,riceleafbd,0.025902275199848637,1,0.025902275199848637
data\raw\riceleafbd\Bacterial Leaf Blight\312319966_688919419618010_4242118936767372404_n (1).jpg,riceleafbd,0.5846990057904512,1,0.5846990057904512
data\raw\riceleafbd\Bacterial Leaf Blight\312358944_1165312637746496_9080282855795945222_n.jpg,riceleafbd,0.040276682007451235,1,0.040276682007451235
data\raw\riceleafbd\Bacterial Leaf Blight\312362021_897971174434056_4612567614879769508_n.jpg,riceleafbd,0.333998861128906,1,0.333998861128906
data\raw\riceleafbd\Bacterial Leaf Blight\312366899_848781659487265_7905190979807373086_n.jpg,riceleafbd,0.1474756275340531,1,0.1474756275340531
data\raw\riceleafbd\Bacterial Leaf Blight\312372571_868246384178924_1560286390148884930_n.jpg,riceleafbd,0.2895501862809555,1,0.2895501862809555
data\raw\riceleafbd\Bacterial Leaf Blight\312376726_506582041393533_6134942179223141876_n.jpg,riceleafbd,0.04128698224852071,1,0.04128698224852071
data\raw\riceleafbd\Bacterial Leaf Blight\312380040_666514341810864_640069108703250035_n (1).jpg,riceleafbd,0.6550244042492105,1,0.6550244042492105
data\raw\riceleafbd\Bacterial Leaf Blight\312380040_666514341810864_640069108703250035_n.jpg,riceleafbd,0.6550244042492105,1,0.6550244042492105
data\raw\riceleafbd\Bacterial Leaf Blight\312430212_856443215361815_4156088728725466798_n.jpg,riceleafbd,0.34408143939393937,1,0.34408143939393937
data\raw\riceleafbd\Bacterial Leaf Blight\312460599_615434820370384_4814049240850019307_n.jpg,riceleafbd,0.40011574074074074,1,0.40011574074074074
data\raw\riceleafbd\Bacterial Leaf Blight\312468370_5637100656380348_703247384194259115_n.jpg,riceleafbd,0.5133870535714286,1,0.5133870535714286
data\raw\riceleafbd\Bacterial Leaf Blight\312472792_444886301126098_1501912677559689732_n (1).jpg,riceleafbd,0.23871021874753218,1,0.23871021874753218
data\raw\riceleafbd\Bacterial Leaf Blight\312472792_444886301126098_1501912677559689732_n.jpg,riceleafbd,0.23871021874753218,1,0.23871021874753218
data\raw\riceleafbd\Bacterial Leaf Blight\312492836_921608635883654_5040495292452316542_n.jpg,riceleafbd,0.4029059829059829,1,0.4029059829059829
data\raw\riceleafbd\Bacterial Leaf Blight\312497633_493821666106853_2003525939535835671_n.jpg,riceleafbd,0.6343232614811793,1,0.6343232614811793
data\raw\riceleafbd\Bacterial Leaf Blight\312501455_701030871075552_5552237118172408186_n.jpg,riceleafbd,0.4769643775720165,1,0.4769643775720165
data\raw\riceleafbd\Bacterial Leaf Blight\312533724_527055925932704_529721116070509117_n.jpg,riceleafbd,0.3693532122021867,1,0.3693532122021867
data\raw\riceleafbd\Bacterial Leaf Blight\312544784_688879059321101_6372406967365528103_n.jpg,riceleafbd,0.4049094576125979,1,0.4049094576125979
data\raw\riceleafbd\Bacterial Leaf Blight\312562418_839362653763759_9061241516002192433_n.jpg,riceleafbd,0.023613392857142857,1,0.023613392857142857
data\raw\riceleafbd\Bacterial Leaf Blight\312567234_1137342777156531_6664665408580704339_n.jpg,riceleafbd,0.1405124015418133,1,0.1405124015418133
data\raw\riceleafbd\Bacterial Leaf Blight\312602648_1233624923888692_5205660825053270302_n (1).jpg,riceleafbd,0.08789972616727003,1,0.08789972616727003
data\raw\riceleafbd\Bacterial Leaf Blight\312602648_1233624923888692_5205660825053270302_n.jpg,riceleafbd,0.08789972616727003,1,0.08789972616727003
data\raw\riceleafbd\Bacterial Leaf Blight\312646122_640566951102447_2555335777393358146_n.jpg,riceleafbd,0.16141056222427413,1,0.16141056222427413
data\raw\riceleafbd\Bacterial Leaf Blight\312656411_465523942147125_5077802567650565707_n.jpg,riceleafbd,0.6364459821428572,1,0.6364459821428572
data\raw\riceleafbd\Bacterial Leaf Blight\312662581_465466095568796_6078116808070006939_n.jpg,riceleafbd,0.09398791152263375,1,0.09398791152263375
data\raw\riceleafbd\Bacterial Leaf Blight\312665151_823751822349646_2099650976172566029_n.jpg,riceleafbd,0.18468167872014027,1,0.18468167872014027
data\raw\riceleafbd\Bacterial Leaf Blight\312665151_8320432917998191_1604786143188951266_n (1).jpg,riceleafbd,0.7439003944773176,1,0.7439003944773176
data\raw\riceleafbd\Bacterial Leaf Blight\312665151_8320432917998191_1604786143188951266_n.jpg,riceleafbd,0.7439003944773176,1,0.7439003944773176
data\raw\riceleafbd\Bacterial Leaf Blight\312701781_1737299809990745_2445287125465582583_n.jpg,riceleafbd,0.5859668359495229,1,0.5859668359495229
data\raw\riceleafbd\Bacterial Leaf Blight\312704681_795162698218208_1051476981153219409_n (1).jpg,riceleafbd,0.47903955555555555,1,0.47903955555555555
data\raw\riceleafbd\Bacterial Leaf Blight\312704681_795162698218208_1051476981153219409_n.jpg,riceleafbd,0.47903955555555555,1,0.47903955555555555
data\raw\riceleafbd\Bacterial Leaf Blight\312706214_427375179400683_5301068537977839772_n.jpg,riceleafbd,0.2542707648476879,1,0.2542707648476879
data\raw\riceleafbd\Bacterial Leaf Blight\312708295_658525155897001_2690667916063653321_n.jpg,riceleafbd,0.03932544642857143,1,0.03932544642857143
data\raw\riceleafbd\Bacterial Leaf Blight\312708644_1280225746108999_5061069931412327781_n.jpg,riceleafbd,0.5121085831485058,1,0.5121085831485058
data\raw\riceleafbd\Bacterial Leaf Blight\312709288_1547785992338261_1313766342061877705_n (1).jpg,riceleafbd,0.5373703309273065,1,0.5373703309273065
data\raw\riceleafbd\Bacterial Leaf Blight\312729215_2367073810112328_6929513737770592226_n.jpg,riceleafbd,0.32634670173131713,1,0.32634670173131713
data\raw\riceleafbd\Bacterial Leaf Blight\312735367_788952488860882_5846495993529613836_n.jpg,riceleafbd,0.3927127183161666,1,0.3927127183161666
data\raw\riceleafbd\Bacterial Leaf Blight\312785445_1599618183789246_6785072920701701173_n.jpg,riceleafbd,0.2423523399841357,1,0.2423523399841357
data\raw\riceleafbd\Bacterial Leaf Blight\312814131_5737346553026808_4825949185555821636_n.jpg,riceleafbd,0.28927186061801446,1,0.28927186061801446
data\raw\riceleafbd\Bacterial Leaf Blight\312814140_676724064091604_719715407509556462_n.jpg,riceleafbd,0.3700854700854701,1,0.3700854700854701
data\raw\riceleafbd\Bacterial Leaf Blight\312825899_918213142479666_8187078238093186601_n.jpg,riceleafbd,0.24877767857142857,1,0.24877767857142857
data\raw\riceleafbd\Bacterial Leaf Blight\312832518_549472323680260_2663611904166783782_n.jpg,riceleafbd,0.3583641975308642,1,0.3583641975308642
data\raw\riceleafbd\Bacterial Leaf Blight\312847473_1461819517659471_8659958642311574889_n (1).jpg,riceleafbd,0.4437437128486511,1,0.4437437128486511
data\raw\riceleafbd\Bacterial Leaf Blight\312890873_497867222269951_4022885594997532713_n (1).jpg,riceleafbd,0.3253646705750977,1,0.3253646705750977
data\raw\riceleafbd\Bacterial Leaf Blight\312899709_676667683828905_3129524143857991819_n.jpg,riceleafbd,0.22234953703703703,1,0.22234953703703703
data\raw\riceleafbd\Bacterial Leaf Blight\312912387_542087637738188_9057210992686544035_n.jpg,riceleafbd,0.25351737540009145,1,0.25351737540009145
data\raw\riceleafbd\Bacterial Leaf Blight\312915118_662477082240879_7201080361578101744_n.jpg,riceleafbd,0.6145913335431749,1,0.6145913335431749
data\raw\riceleafbd\Bacterial Leaf Blight\312918593_812923126632902_6109964321710625166_n.jpg,riceleafbd,0.5630018628095551,1,0.5630018628095551
data\raw\riceleafbd\Bacterial Leaf Blight\312925345_1156721908267660_1075663843189959229_n (1).jpg,riceleafbd,0.17229233688031015,1,0.17229233688031015
data\raw\riceleafbd\Bacterial Leaf Blight\312925345_1156721908267660_1075663843189959229_n.jpg,riceleafbd,0.17229233688031015,1,0.17229233688031015
data\raw\riceleafbd\Bacterial Leaf Blight\312964669_454960753440897_8478428658294630974_n.jpg,riceleafbd,0.3754463165614807,1,0.3754463165614807
data\raw\riceleafbd\Bacterial Leaf Blight\312974194_2709532582801460_3219081549650181894_n (1).jpg,riceleafbd,0.23686088095743926,1,0.23686088095743926
data\raw\riceleafbd\Bacterial Leaf Blight\312974194_2709532582801460_3219081549650181894_n.jpg,riceleafbd,0.23686088095743926,1,0.23686088095743926
data\raw\riceleafbd\Bacterial Leaf Blight\312975402_1528136661036791_1394897624014877779_n.jpg,riceleafbd,0.24675624321389794,1,0.24675624321389794
data\raw\riceleafbd\Bacterial Leaf Blight\312978871_660758595666798_3325351575029013031_n.jpg,riceleafbd,0.08279027777777778,1,0.08279027777777778
data\raw\riceleafbd\Bacterial Leaf Blight\312990018_1136540447236375_5043220856020100086_n.jpg,riceleafbd,0.303390562574236,1,0.303390562574236
data\raw\riceleafbd\Bacterial Leaf Blight\312990018_1337846716966826_4711896998053243296_n.jpg,riceleafbd,0.24900065746219593,1,0.24900065746219593
data\raw\riceleafbd\Bacterial Leaf Blight\313004913_3389591657947614_3495100598670456610_n.jpg,riceleafbd,0.2925128888888889,1,0.2925128888888889
data\raw\riceleafbd\Bacterial Leaf Blight\313016481_5867146806663135_5094170152353790410_n (1).jpg,riceleafbd,0.29660442204147097,1,0.29660442204147097
data\raw\riceleafbd\Bacterial Leaf Blight\313016481_5867146806663135_5094170152353790410_n.jpg,riceleafbd,0.29660442204147097,1,0.29660442204147097
data\raw\riceleafbd\Bacterial Leaf Blight\313075917_3424973521160379_7569098915164717131_n.jpg,riceleafbd,0.2865027545398898,1,0.2865027545398898
data\raw\riceleafbd\Bacterial Leaf Blight\313092833_3347182755503283_5311448066645106633_n.jpg,riceleafbd,0.38171066666666664,1,0.38171066666666664
data\raw\riceleafbd\Bacterial Leaf Blight\313097918_877942733376868_9194036881977719275_n.jpg,riceleafbd,0.22845362824990298,1,0.22845362824990298
data\raw\riceleafbd\Bacterial Leaf Blight\313116912_431918332474198_784020068876008549_n (1).jpg,riceleafbd,0.5359472934472934,1,0.5359472934472934
data\raw\riceleafbd\Bacterial Leaf Blight\313116912_431918332474198_784020068876008549_n.jpg,riceleafbd,0.5359472934472934,1,0.5359472934472934
data\raw\riceleafbd\Bacterial Leaf Blight\313125469_1532710907153871_4052787896055209520_n.jpg,riceleafbd,0.08620223214285715,1,0.08620223214285715
data\raw\riceleafbd\Bacterial Leaf Blight\313184079_3469583136607090_449427817064877970_n.jpg,riceleafbd,0.07365969652801137,1,0.07365969652801137
data\raw\riceleafbd\Bacterial Leaf Blight\313190303_841405017284368_6724129714613041782_n.jpg,riceleafbd,0.16529848877014278,1,0.16529848877014278
data\raw\riceleafbd\Bacterial Leaf Blight\313201251_810379590028458_3127202997446956919_n (1).jpg,riceleafbd,0.05034907111584428,1,0.05034907111584428
data\raw\riceleafbd\Bacterial Leaf Blight\313201251_810379590028458_3127202997446956919_n.jpg,riceleafbd,0.05034907111584428,1,0.05034907111584428
data\raw\riceleafbd\Bacterial Leaf Blight\313202214_984414079628034_5421652704516354868_n.jpg,riceleafbd,0.3647856841216216,1,0.3647856841216216
data\raw\riceleafbd\Bacterial Leaf Blight\313216803_856009255430748_230503132216514310_n (1).jpg,riceleafbd,0.2676058794220229,1,0.2676058794220229
data\raw\riceleafbd\Bacterial Leaf Blight\313216803_856009255430748_230503132216514310_n.jpg,riceleafbd,0.2676058794220229,1,0.2676058794220229
data\raw\riceleafbd\Bacterial Leaf Blight\313272390_828425448210000_7218589833982451236_n.jpg,riceleafbd,0.23562416583249918,1,0.23562416583249918
data\raw\riceleafbd\Bacterial Leaf Blight\313280596_458699843022179_8235591247668221753_n (1).jpg,riceleafbd,0.24957428693060876,1,0.24957428693060876
data\raw\riceleafbd\Bacterial Leaf Blight\313288395_1379966989200457_645103067676935316_n (1).jpg,riceleafbd,0.42985388341928427,1,0.42985388341928427
data\raw\riceleafbd\Bacterial Leaf Blight\313288395_1379966989200457_645103067676935316_n.jpg,riceleafbd,0.42985388341928427,1,0.42985388341928427
data\raw\riceleafbd\Bacterial Leaf Blight\313290041_487455263360439_5527203075568716606_n.jpg,riceleafbd,0.3072313671696388,1,0.3072313671696388
data\raw\riceleafbd\Bacterial Leaf Blight\313296761_807379907162244_3739428451411564338_n.jpg,riceleafbd,0.1823677466593447,1,0.1823677466593447
data\raw\riceleafbd\Bacterial Leaf Blight\313335724_680172380155038_5711655244716331428_n (1).jpg,riceleafbd,0.07883949918208129,1,0.07883949918208129
data\raw\riceleafbd\Bacterial Leaf Blight\313335724_680172380155038_5711655244716331428_n.jpg,riceleafbd,0.07883949918208129,1,0.07883949918208129
data\raw\riceleafbd\Bacterial Leaf Blight\313364190_666995381649861_2601386126776133066_n.jpg,riceleafbd,0.3471432600112803,1,0.3471432600112803
data\raw\riceleafbd\Bacterial Leaf Blight\313368565_2901629056648728_1986317717129065125_n.jpg,riceleafbd,0.5690134887974394,1,0.5690134887974394
data\raw\riceleafbd\Bacterial Leaf Blight\313377554_884564552529914_7976321575616993713_n.jpg,riceleafbd,0.018618361622212712,1,0.018618361622212712
data\raw\riceleafbd\Bacterial Leaf Blight\313387124_524718646179149_2682641858435266165_n.jpg,riceleafbd,0.45436116589962744,1,0.45436116589962744
data\raw\riceleafbd\Bacterial Leaf Blight\313390589_1512623025830711_8179220880642290492_n.jpg,riceleafbd,0.2188105413105413,1,0.2188105413105413
data\raw\riceleafbd\Bacterial Leaf Blight\313391547_893590681654312_977410686022984017_n.jpg,riceleafbd,0.15730667480667482,1,0.15730667480667482
data\raw\riceleafbd\Bacterial Leaf Blight\313443110_443164957984102_2372957647976202316_n.jpg,riceleafbd,0.2577560585276635,1,0.2577560585276635
data\raw\riceleafbd\Bacterial Leaf Blight\313455391_1101637010529676_1240998423287300582_n.jpg,riceleafbd,0.3119483404622169,1,0.3119483404622169
data\raw\riceleafbd\Bacterial Leaf Blight\313474843_811852343475263_5798374518245765759_n (1).jpg,riceleafbd,0.23340406378600823,1,0.23340406378600823
data\raw\riceleafbd\Bacterial Leaf Blight\313474843_811852343475263_5798374518245765759_n.jpg,riceleafbd,0.23340406378600823,1,0.23340406378600823
data\raw\riceleafbd\Bacterial Leaf Blight\313480265_703472411381217_4218896468161941377_n.jpg,riceleafbd,0.5610207100591716,1,0.5610207100591716
